input,reference,initial,final,iters,magic_number
0.220290,2.130603,2.169126,2.129552,1,0x5F3B9CD2
0.067214,3.857189,3.738842,3.857178,2,0x5F341CDE
1.191257,0.916215,0.892194,0.915278,1,0x5F30A463
0.047456,4.590424,4.623551,4.590064,1,0x5F3524EF
0.641351,1.248683,1.325546,1.248620,2,0x5F3BC349
0.835084,1.094296,1.069350,1.093450,1,0x5F33C47E
0.029077,5.864444,5.949347,5.864443,2,0x5F357A44
0.142730,2.646932,2.718868,2.646927,2,0x5F3715CD
0.250064,1.999743,1.945264,1.999739,2,0x5F3902A1
0.026433,6.150755,6.350835,6.150732,2,0x5F377ED7
0.061071,4.046543,3.865174,4.046490,2,0x5F34718C
0.036470,5.236420,5.480557,5.236334,2,0x5F3A114C
0.086838,3.393484,3.578120,3.393380,2,0x5F3DEBE7
0.061868,4.020364,3.867755,4.020337,2,0x5F363E31
0.181128,2.349671,2.306859,2.348508,1,0x5F306064
0.659485,1.231395,1.271247,1.231390,2,0x5F372240
1.368451,0.854841,0.866986,0.854581,1,0x5F358781
0.030550,5.721329,5.713227,5.721312,1,0x5F33F461
0.319493,1.769169,1.839701,1.769154,2,0x5F3D4597
0.129159,2.782513,2.854015,2.782509,2,0x5F38C957
0.146145,2.615823,2.681325,2.615819,2,0x5F366E50
0.014843,8.208070,8.344611,8.208069,2,0x5F3F1B48
1.741110,0.757856,0.765423,0.757743,1,0x5F336118
0.694062,1.200331,1.217694,1.199952,1,0x5F34B46A
0.311809,1.790836,1.775308,1.790635,1,0x5F330FFF
0.062185,4.010106,3.819037,4.010039,2,0x5F33C626
0.088105,3.368985,3.376897,3.368957,1,0x5F32575A
0.172195,2.409848,2.542215,2.409771,2,0x5F3ADD98
0.057355,4.175543,3.993063,4.175494,2,0x5F350511
0.091852,3.299557,3.482312,3.299449,2,0x5F3CECA9
0.018345,7.383060,7.413260,7.382874,1,0x5F385DF7
0.333247,1.732276,1.811792,1.732249,2,0x5F3D3878
0.249276,2.002903,1.909372,2.002872,2,0x5F340761
0.059501,4.099575,4.007788,4.099572,2,0x5F3A1B50
0.016190,7.859130,7.805750,7.858588,1,0x5F3C1951
0.040821,4.949488,4.925838,4.949319,1,0x5F313A36
0.180184,2.355819,2.424887,2.355813,2,0x5F37726F
0.313755,1.785273,1.765786,1.784956,1,0x5F325787
0.012603,8.907565,9.177084,8.907539,2,0x5F3A143C
0.060133,4.077953,3.976555,4.077948,2,0x5F39A716
1.225383,0.903367,0.885483,0.902839,1,0x5F311BB7
1.335876,0.865201,0.876459,0.864980,1,0x5F35DEA3
1.121825,0.944142,0.923177,0.943449,1,0x5F34214F
1.767217,0.752238,0.793710,0.752213,2,0x5F3C4AA5
0.500340,1.413733,1.433418,1.413320,1,0x5F378563
0.171426,2.415247,2.503519,2.415233,2,0x5F37FECE
0.388532,1.604303,1.657662,1.604297,2,0x5F37A51D
0.083381,3.463103,3.500883,3.462482,1,0x5F357066
0.298207,1.831224,1.832278,1.831223,1,0x5F36DF56
0.117939,2.911867,3.109829,2.911649,2,0x5F3FCC64
0.613777,1.276423,1.345725,1.276385,2,0x5F3AD0F3
0.197076,2.252595,2.175211,2.252585,2,0x5F301DCB
0.033981,5.424766,5.556389,5.424760,2,0x5F3765D7
0.841441,1.090155,1.119853,1.090153,2,0x5F3B0BAC
0.020709,6.948905,7.140933,6.948890,2,0x5F3955E5
1.218924,0.905757,0.927359,0.904978,1,0x5F3B6A43
1.903232,0.724860,0.745594,0.723962,1,0x5F38ADCC
0.026093,6.190678,6.497607,6.190547,2,0x5F3ACCDE
0.241302,2.035729,2.016062,2.035445,1,0x5F3C9309
0.030312,5.743728,6.053792,5.743557,2,0x5F3DE0EE
0.054649,4.277668,4.347213,4.277668,2,0x5F3B086B
0.691961,1.202151,1.185366,1.201801,1,0x5F304C40
0.212558,2.169007,2.175703,2.168976,1,0x5F381326
0.048160,4.556774,4.698363,4.556760,2,0x5F38FA9D
0.028949,5.877384,5.956462,5.877383,2,0x5F352E73
0.013074,8.745558,8.993824,8.745538,2,0x5F3B01E9
0.177261,2.375164,2.499960,2.375101,2,0x5F3AC147
0.131666,2.755902,2.890027,2.755848,2,0x5F3C5FE3
0.023389,6.538709,6.949529,6.538351,2,0x5F3E2FEE
0.028766,5.896049,6.093747,5.896022,2,0x5F38D335
0.160914,2.492893,2.527686,2.492162,1,0x5F3428E0
0.015678,7.986476,7.880148,7.986474,2,0x5F3C61B6
0.071885,3.729748,3.730275,3.729748,1,0x5F38592A
1.421948,0.838606,0.886881,0.838574,2,0x5F3E0BD5
0.733088,1.167944,1.173954,1.167897,1,0x5F3419F4
0.819151,1.104887,1.065719,1.104881,2,0x5F31436F
0.031878,5.600835,5.487910,5.600832,2,0x5F30E657
0.040517,4.968018,5.355792,4.967364,2,0x5F3E5D0D
0.156121,2.530866,2.557452,2.530446,1,0x5F339C65
1.650068,0.778483,0.803180,0.777295,1,0x5F3737EF
0.038151,5.119736,5.269207,5.119723,2,0x5F36BF67
1.668339,0.774208,0.816730,0.774184,2,0x5F3BDB40
0.290446,1.855526,1.849077,1.855493,1,0x5F37093B
1.209058,0.909445,0.947540,0.909435,2,0x5F3FF327
0.016668,7.745681,7.638520,7.745680,2,0x5F38B44F
1.148722,0.933023,0.912420,0.932346,1,0x5F3318FD
0.020675,6.954749,7.208009,6.954707,2,0x5F3B56E7
0.062185,4.010125,3.862463,4.010101,2,0x5F368D55
0.040911,4.943997,5.198064,4.943877,2,0x5F3A1FDA
1.307692,0.874475,0.878197,0.874451,1,0x5F3482C7
0.131343,2.759285,2.732389,2.758893,1,0x5F321EDB
1.431561,0.835786,0.845363,0.835621,1,0x5F340860
0.058477,4.135309,4.183229,4.134473,1,0x5F3D9FBA
1.819994,0.741251,0.733144,0.741118,1,0x5F302A15
0.057666,4.164285,3.965770,4.164215,2,0x5F33E8B7
0.163547,2.472744,2.535587,2.472740,2,0x5F360373
0.046352,4.644798,4.989694,4.644299,2,0x5F3E993E
1.004128,0.997942,0.979313,0.997424,1,0x5F3AF7E0
0.113625,2.966630,3.178574,2.966358,2,0x5F3FC7D0
1.138895,0.937040,0.925204,0.936817,1,0x5F35BDCB
0.053507,4.323082,4.316982,4.323069,1,0x5F37B9F2
0.311590,1.791466,1.849043,1.791459,2,0x5F3C71C9
0.025580,6.252449,6.451753,6.252427,2,0x5F373B47
0.023975,6.458376,6.801095,6.458198,2,0x5F3BD5E0
0.014410,8.330391,8.518193,8.330383,2,0x5F3E56D9
0.015214,8.107372,7.771761,8.107293,2,0x5F355413
0.019246,7.208217,7.205246,7.208215,1,0x5F356673
0.028334,5.940780,6.035106,5.940779,2,0x5F352E4A
0.139984,2.672761,2.828046,2.672655,2,0x5F3CAABB
1.556314,0.801588,0.812171,0.801378,1,0x5F33851D
1.095983,0.955208,0.971428,0.954793,1,0x5F3ED412
0.281599,1.884448,1.856853,1.883844,1,0x5F35C43F
0.023173,6.569157,6.832610,6.569098,2,0x5F398F4F
0.285366,1.871970,1.913240,1.871969,2,0x5F3DF2C9
0.225205,2.107224,1.999652,2.107178,2,0x5F3342B2
0.727011,1.172815,1.164092,1.172718,1,0x5F320FAD
0.138800,2.684139,2.878965,2.683876,2,0x5F3F51C8
0.330243,1.740135,1.800084,1.740127,2,0x5F3AF3F6
1.195750,0.914492,0.929938,0.914098,1,0x5F3A979C
0.013369,8.648698,8.953922,8.648651,2,0x5F3CC811
0.387362,1.606726,1.684830,1.606695,2,0x5F3AD2A1
0.042896,4.828257,4.985163,4.828238,2,0x5F376071
0.055685,4.237702,3.998033,4.237562,2,0x5F31EACF
0.038622,5.088406,5.191591,5.088403,2,0x5F353AA5
0.054060,4.300920,4.253375,4.300135,1,0x5F36D2BA
0.144650,2.629305,2.715251,2.629294,2,0x5F37D638
0.841998,1.089794,1.137721,1.089780,2,0x5F3D6770
0.032897,5.513390,5.593470,5.513389,2,0x5F365D76
0.017038,7.661202,7.701233,7.660887,1,0x5F3C39A1
0.326256,1.750736,1.822503,1.750719,2,0x5F3CCD4B
1.550040,0.803209,0.829791,0.803205,2,0x5F37A110
0.171689,2.413399,2.551662,2.413308,2,0x5F3B3605
0.037147,5.188464,5.514949,5.188179,2,0x5F3C8E21
0.583596,1.309013,1.335745,1.308188,1,0x5F35ACF4
0.044429,4.744218,4.996585,4.744086,2,0x5F3AE1D6
0.012922,8.796921,8.829584,8.796740,1,0x5F3721ED
0.590682,1.301138,1.308774,1.301070,1,0x5F33215B
0.043487,4.795326,5.106206,4.795028,2,0x5F3C75FC
0.170613,2.420992,2.419679,2.420991,1,0x5F3236AC
1.338686,0.864292,0.910406,0.864268,2,0x5F3EBD65
1.078189,0.963058,0.920621,0.963046,2,0x5F30AED6
0.554086,1.343418,1.335690,1.343352,1,0x5F31E432
0.057120,4.184153,3.980331,4.184075,2,0x5F33B8DB
0.701865,1.193640,1.249041,1.193621,2,0x5F39B747
0.374486,1.634113,1.666249,1.633158,1,0x5F3525FD
0.541008,1.359559,1.373075,1.359356,1,0x5F3500B4
0.016163,7.865700,7.899975,7.865476,1,0x5F3F00DB
0.031433,5.640342,5.879487,5.640278,2,0x5F3C84D4
0.552591,1.345234,1.436957,1.345132,2,0x5F3EA988
0.025838,6.221182,6.465657,6.221130,2,0x5F38BB78
1.593674,0.792137,0.795294,0.792118,1,0x5F319729
0.049977,4.473148,4.773314,4.472829,2,0x5F3F1988
0.058862,4.121764,3.890371,4.121631,2,0x5F318864
0.434917,1.516341,1.555094,1.516339,2,0x5F366402
1.326897,0.868123,0.880971,0.867837,1,0x5F36732A
0.018767,7.299702,7.098355,7.299688,2,0x5F30041E
0.029508,5.821393,5.736500,5.821393,2,0x5F306F3D
0.035204,5.329718,5.472744,5.329708,2,0x5F3739BB
0.295050,1.840992,1.873929,1.840103,1,0x5F3B6553
0.046296,4.647590,4.713741,4.647589,2,0x5F35A775
0.080964,3.514414,3.669766,3.514368,2,0x5F3DC5C9
0.055673,4.238171,4.220705,4.238063,1,0x5F39149A
0.039823,5.011069,5.150344,5.011059,2,0x5F365E97
0.045162,4.705566,4.836365,4.705556,2,0x5F374190
0.022102,6.726461,6.702039,6.726328,1,0x5F30FE77
0.016250,7.844576,7.681448,7.844572,2,0x5F385E15
0.013356,8.652846,9.103159,8.652624,2,0x5F3F1077
0.553087,1.344632,1.410381,1.344605,2,0x5F3B52E5
0.076842,3.607443,3.564018,3.606661,1,0x5F32C8A9
0.028142,5.960997,6.080052,5.960993,2,0x5F35D54E
0.661530,1.229491,1.282838,1.229476,2,0x5F38E10C
1.015472,0.992353,0.955609,0.992347,2,0x5F35A045
0.304826,1.811231,1.813267,1.811228,1,0x5F362237
0.013852,8.496491,8.374378,8.496490,2,0x5F3777C1
0.065852,3.896857,3.767509,3.896842,2,0x5F348DA9
0.046825,4.621249,4.677386,4.620222,1,0x5F359321
0.024453,6.394881,6.658632,6.394817,2,0x5F393C84
0.227246,2.097739,2.006842,2.097715,2,0x5F34C9B9
0.050127,4.466456,4.695844,4.466348,2,0x5F3CED77
1.532347,0.807833,0.813158,0.807780,1,0x5F323D14
1.235625,0.899615,0.886549,0.899332,1,0x5F320953
0.065282,3.913832,3.837485,3.913830,2,0x5F3872B9
0.041663,4.899197,5.185463,4.898996,2,0x5F3B42B7
0.105062,3.085158,3.200780,3.085137,2,0x5F386EEA
0.015984,7.909735,7.578680,7.909655,2,0x5F33FC9F
0.042766,4.835589,4.983483,4.835575,2,0x5F370E87
0.067999,3.834848,3.816886,3.834722,1,0x5F39E972
0.420902,1.541379,1.623625,1.541336,2,0x5F3B932B
0.012688,8.877724,9.264354,8.877613,2,0x5F3C2BAC
0.185106,2.324285,2.394876,2.324278,2,0x5F380BE7
0.710964,1.185977,1.278195,1.185823,2,0x5F3E9CC7
1.229060,0.902014,0.893486,0.901894,1,0x5F33646A
0.869404,1.072480,1.042516,1.072478,2,0x5F34B9C9
0.045220,4.702557,4.774595,4.702556,2,0x5F3565DB
0.038938,5.067728,5.253800,5.067696,2,0x5F37DDDA
0.032450,5.551236,5.709779,5.551223,2,0x5F392BE3
0.021623,6.800546,6.956176,6.800539,2,0x5F372A2D
0.316798,1.776679,1.820595,1.776677,2,0x5F3A22E7
0.762770,1.144994,1.147428,1.144986,1,0x5F34815E
0.135896,2.712667,2.759369,2.712666,2,0x5F362DAE
0.540938,1.359647,1.410312,1.359638,2,0x5F39C294
0.493874,1.422958,1.437647,1.422730,1,0x5F36734E
0.071155,3.748835,3.861231,3.748824,2,0x5F3FFB59
0.379218,1.623886,1.630084,1.623850,1,0x5F31BB03
0.174462,2.394141,2.357395,2.393299,1,0x5F3032A0
0.071516,3.739374,3.820970,3.739371,2,0x5F3DC63A
0.232753,2.072776,2.017063,2.072773,2,0x5F3842F1
0.021250,6.860020,6.902710,6.859621,1,0x5F33ECBF
0.026545,6.137786,6.495701,6.137538,2,0x5F3C96D4
0.239755,2.042285,2.052338,2.042211,1,0x5F3E1AA5
0.376068,1.630672,1.673276,1.630670,2,0x5F3673EC
0.495715,1.420313,1.473444,1.420303,2,0x5F3B8100
0.207744,2.193997,2.113392,2.193984,2,0x5F319F32
0.582865,1.309833,1.411369,1.309666,2,0x5F3F430E
1.677416,0.772111,0.794556,0.771123,1,0x5F36C2D2
0.741547,1.161263,1.222035,1.161233,2,0x5F3B56AA
0.377015,1.628624,1.623710,1.628602,1,0x5F3059C4
0.095448,3.236803,3.310012,3.236800,2,0x5F359465
0.069289,3.798999,3.701329,3.798993,2,0x5F33D62B
0.045272,4.699855,4.847106,4.699839,2,0x5F37D322
0.068636,3.817012,3.757078,3.817011,2,0x5F36BC88
0.017903,7.473630,7.344097,7.473628,2,0x5F3457F9
0.018306,7.391001,7.168895,7.390981,2,0x5F3062D2
0.022303,6.696095,7.141934,6.695632,2,0x5F3FE4C3
0.081469,3.503521,3.656149,3.503477,2,0x5F3D6ADC
0.022176,6.715264,6.983730,6.715205,2,0x5F3A4F6F
0.341087,1.712250,1.774872,1.712240,2,0x5F3A807B
0.109804,3.017798,3.158245,3.017749,2,0x5F3A9140
0.557076,1.339808,1.338081,1.339805,1,0x5F329488
0.737915,1.164118,1.162837,1.164116,1,0x5F334BD8
0.124845,2.830181,2.990826,2.830078,2,0x5F3F4116
0.243577,2.026199,1.927844,2.026162,2,0x5F3379AB
0.046898,4.617653,4.942391,4.617255,2,0x5F3E344C
1.487979,0.819788,0.822011,0.819779,1,0x5F31AA5B
1.589356,0.793212,0.793303,0.793212,1,0x5F30CDE5
0.136286,2.708785,2.862072,2.708687,2,0x5F3CF376
0.127538,2.800145,2.892231,2.800133,2,0x5F3A66F4
0.031319,5.650654,5.519537,5.650649,2,0x5F30C406
0.081975,3.492678,3.655869,3.492620,2,0x5F3DEB14
0.942918,1.029824,1.015235,1.029516,1,0x5F3AA4BB
0.098679,3.183378,3.375885,3.183229,2,0x5F3D1A89
0.870063,1.072073,1.037283,1.072070,2,0x5F3423EB
0.027783,5.999459,6.129301,5.999454,2,0x5F35EF99
0.855163,1.081373,1.049245,1.081370,2,0x5F33C3A9
0.052179,4.377762,4.634548,4.377581,2,0x5F3F2B09
0.130255,2.770782,2.751143,2.770574,1,0x5F32C389
0.056606,4.203085,4.249307,4.202321,1,0x5F3BE83E
0.070046,3.778415,3.703249,3.778414,2,0x5F34BC10
1.906882,0.724166,0.763714,0.724143,2,0x5F3D8D1B
0.362647,1.660573,1.736998,1.660547,2,0x5F3B2C62
0.762015,1.145561,1.129524,1.145226,1,0x5F321DF7
0.016489,7.787674,7.623387,7.787669,2,0x5F377C5E
0.097648,3.200128,3.248906,3.199008,1,0x5F33EC04
1.989468,0.708976,0.746611,0.708956,2,0x5F3E7554
0.082607,3.479298,3.530990,3.478141,1,0x5F3692A8
1.391197,0.847824,0.886397,0.847811,2,0x5F3BF450
0.029780,5.794802,6.016907,5.794759,2,0x5F3A84F3
0.157190,2.522247,2.592812,2.522242,2,0x5F366BD6
0.028198,5.955109,6.017300,5.954131,1,0x5F340D9E
0.035107,5.337058,5.539594,5.337020,2,0x5F392AA3
0.720284,1.178279,1.160230,1.177866,1,0x5F30B4B4
0.792833,1.123076,1.205796,1.122959,2,0x5F3FD313
0.012864,8.816673,9.425070,8.815969,2,0x5F402FBF
0.058010,4.151900,4.208745,4.150727,1,0x5F3D7C39
0.667777,1.223727,1.275467,1.223713,2,0x5F38BC34
0.020431,6.996073,6.961193,6.995812,1,0x5F3271A1
0.044266,4.752969,5.062604,4.752668,2,0x5F3CA8FA
0.022160,6.717587,6.919902,6.717567,2,0x5F38347A
0.634899,1.255012,1.339310,1.254922,2,0x5F3CB2DD
0.032621,5.536684,5.721707,5.536660,2,0x5F39E728
0.584196,1.308340,1.295054,1.308138,1,0x5F308B47
0.041267,4.922628,4.946525,4.922453,1,0x5F32CDE2
0.620050,1.269950,1.306824,1.269946,2,0x5F36A3D2
0.479895,1.443533,1.442762,1.443532,1,0x5F3386D9
0.037983,5.131053,5.497922,5.130580,2,0x5F3DB8E7
1.609994,0.788112,0.810124,0.787181,1,0x5F366E63
0.100926,3.147736,3.310174,3.147658,2,0x5F3B330F
1.667163,0.774481,0.803215,0.774476,2,0x5F385245
1.588496,0.793427,0.838204,0.793399,2,0x5F3C3E75
1.548321,0.803655,0.857837,0.803596,2,0x5F3EB2DE
0.063984,3.953344,3.796105,3.953311,2,0x5F347863
0.244690,2.021586,1.994148,2.021030,1,0x5F3C8831
0.024283,6.417308,6.687559,6.417238,2,0x5F397694
0.075441,3.640786,3.783285,3.640756,2,0x5F3F61DB
0.455333,1.481957,1.512726,1.480992,1,0x5F3631AA
0.034562,5.379025,5.310852,5.379025,2,0x5F30BAB0
0.051374,4.411919,4.239159,4.411885,2,0x5F30DE0F
0.760137,1.146975,1.194396,1.146963,2,0x5F3A2E24
0.035561,5.302919,5.484552,5.302895,2,0x5F38557B
0.026596,6.131837,6.511074,6.131522,2,0x5F3D4ACD
0.252784,1.988957,1.962459,1.988430,1,0x5F3BE848
0.028849,5.887535,5.948380,5.886588,1,0x5F3483A8
0.647217,1.243012,1.231010,1.242838,1,0x5F3069B7
0.093272,3.274337,3.455954,3.274229,2,0x5F3CB127
0.532398,1.370508,1.407575,1.370506,2,0x5F385108
0.829401,1.098039,1.091934,1.097988,1,0x5F35EE4C
0.977994,1.011188,1.001539,1.011051,1,0x5F3D6155
0.087000,3.390319,3.400982,3.390269,1,0x5F32C033
0.042340,4.859868,5.269809,4.858993,2,0x5F3F58A4
0.039565,5.027402,5.338639,5.027143,2,0x5F3BDDA9
0.023506,6.522479,6.682878,6.522470,2,0x5F3621BD
0.023372,6.541186,6.820577,6.541110,2,0x5F39FCFC
0.058214,4.144620,4.013721,4.144607,2,0x5F37A985
0.024949,6.330965,6.702228,6.330703,2,0x5F3CA9FF
0.298815,1.829358,1.798650,1.828589,1,0x5F32B94D
0.035010,5.344456,5.708160,5.344052,2,0x5F3E5C9C
0.980967,1.009655,0.964485,1.009641,2,0x5F3478CF
0.958139,1.021612,0.998893,1.020859,1,0x5F3A5BBE
0.130840,2.764579,2.917354,2.764488,2,0x5F3DB375
0.049835,4.479523,4.419505,4.479522,2,0x5F337C9A
1.657866,0.776650,0.819665,0.776624,2,0x5F3BF00E
0.214806,2.157629,2.238701,2.157614,2,0x5F3D41ED
0.059610,4.095809,3.912055,4.095755,2,0x5F347408
0.064491,3.937774,3.762646,3.937723,2,0x5F32D917
0.054756,4.273490,4.258970,4.273416,1,0x5F386D96
0.252718,1.989217,1.886244,1.989170,2,0x5F32228D
0.061929,4.018409,3.984734,4.017987,1,0x5F3DDA58
0.243375,2.027040,1.940349,2.027018,2,0x5F34F8ED
0.169843,2.426476,2.509714,2.426465,2,0x5F3794D5
0.014531,8.295579,7.804922,8.295251,2,0x5F30CC69
0.577896,1.315453,1.411327,1.315322,2,0x5F3E9EDE
0.032729,5.527556,5.512537,5.527495,1,0x5F336E2B
0.203322,2.217724,2.321168,2.217687,2,0x5F3CA7E1
1.321399,0.869928,0.907411,0.869917,2,0x5F3CDDE8
0.021694,6.789365,6.954505,6.789357,2,0x5F376737
0.373362,1.636571,1.669681,1.635559,1,0x5F354CC3
0.023682,6.498149,6.653270,6.498142,2,0x5F35E819
0.049350,4.501487,4.498246,4.501484,1,0x5F35034A
1.004656,0.997680,0.977628,0.997080,1,0x5F3A921A
0.437397,1.512037,1.581960,1.512012,2,0x5F3A76E6
0.014148,8.407364,7.951505,8.407128,2,0x5F325839
0.223186,2.116734,2.107631,2.116675,1,0x5F3928E5
0.057674,4.164003,4.131843,4.163631,1,0x5F3A55B1
0.039936,5.004019,4.989954,5.003960,1,0x5F31778B
0.021420,6.832600,6.975045,6.832595,2,0x5F36F081
0.044072,4.763425,4.740379,4.763258,1,0x5F31F388
0.203497,2.216774,2.275538,2.216770,2,0x5F39D320
0.135493,2.716694,2.890610,2.716534,2,0x5F3E5F28
0.202301,2.223313,2.307788,2.223297,2,0x5F3B46D7
0.034169,5.409802,5.517916,5.409800,2,0x5F368D5E
0.043225,4.809834,4.735652,4.809832,2,0x5F301111
1.324303,0.868973,0.868880,0.868973,1,0x5F333050
0.072992,3.701357,3.711825,3.701312,1,0x5F384D15
1.611560,0.787729,0.785026,0.787715,1,0x5F301B41
1.538348,0.806256,0.865585,0.806172,2,0x5F400B3D
0.232675,2.073125,1.994617,2.073111,2,0x5F3670BB
0.038542,5.093722,5.068229,5.093531,1,0x5F311DD2
0.106873,3.058909,3.168653,3.058892,2,0x5F383B43
0.236144,2.057838,1.981723,2.057826,2,0x5F3690FF
0.087899,3.372929,3.549207,3.372842,2,0x5F3D287D
0.146655,2.611267,2.796972,2.611032,2,0x5F3E17F7
1.362399,0.856738,0.900473,0.856717,2,0x5F3DB6F2
0.155439,2.536410,2.686081,2.536302,2,0x5F3B7E80
0.334160,1.729907,1.781548,1.729902,2,0x5F399545
1.066368,0.968382,0.933285,0.968376,2,0x5F332B21
0.221129,2.126556,2.166282,2.125436,1,0x5F3BDC3A
0.071681,3.735076,3.685202,3.734082,1,0x5F3540F8
0.153309,2.553976,2.735075,2.553748,2,0x5F3D89EE
0.022946,6.601509,6.738963,6.601505,2,0x5F35A291
0.024641,6.370442,6.562755,6.370423,2,0x5F36F034
0.066776,3.869807,3.751267,3.869796,2,0x5F3475BB
0.023405,6.536452,6.573637,6.536134,1,0x5F32398F
0.025615,6.248136,6.711977,6.247465,2,0x5F3FB415
1.623407,0.784849,0.788551,0.784823,1,0x5F31C45B
0.069035,3.805956,3.693594,3.805946,2,0x5F331516
0.730957,1.169645,1.175301,1.169604,1,0x5F340046
0.068732,3.814345,3.741546,3.814344,2,0x5F35D736
0.117215,2.920847,3.073096,2.920772,2,0x5F3CB4C0
0.198716,2.243279,2.176792,2.243273,2,0x5F310EB1
0.685913,1.207440,1.235185,1.206476,1,0x5F35E68A
1.319777,0.870462,0.865402,0.870418,1,0x5F320232
0.171605,2.413987,2.488452,2.413980,2,0x5F371F6C
0.091405,3.307616,3.336676,3.307231,1,0x5F332561
0.058056,4.150259,4.206746,4.149101,1,0x5F3D83E3
0.013961,8.463368,8.835753,8.463259,2,0x5F3FBD61
0.049764,4.482722,4.342248,4.482708,2,0x5F30DE6F
1.091143,0.957325,0.929582,0.956130,1,0x5F33CE64
0.388789,1.603773,1.665523,1.603760,2,0x5F38B792
0.214379,2.159776,2.211620,2.159774,2,0x5F3B4E4A
0.053370,4.328653,4.269932,4.327463,1,0x5F35F05B
0.076728,3.610126,3.584838,3.609861,1,0x5F33FFD6
0.940678,1.031050,1.041864,1.030879,1,0x5F3DC3EC
0.562875,1.332889,1.364647,1.331745,1,0x5F36B90D
0.038761,5.079310,5.077278,5.079309,1,0x5F31DAC8
1.310062,0.873683,0.873562,0.873683,1,0x5F3379C8
0.219359,2.135118,2.112179,2.134749,1,0x5F377DD5
0.082354,3.484628,3.496089,3.484572,1,0x5F3414A4
0.285170,1.872614,1.811833,1.872607,2,0x5F30EB06
0.119089,2.897776,3.009775,2.897754,2,0x5F3A9287
0.013185,8.708917,9.053532,8.708842,2,0x5F3CDDAE
0.341068,1.712300,1.710772,1.712298,1,0x5F324AC8
0.319102,1.770253,1.802503,1.769367,1,0x5F386915
0.016420,7.804007,7.846097,7.803666,1,0x5F3E5481
0.489886,1.428738,1.469747,1.428734,2,0x5F3989D6
0.032325,5.561991,5.668294,5.561988,2,0x5F37964F
0.604016,1.286695,1.374481,1.286597,2,0x5F3D3F62
0.385664,1.610258,1.707852,1.610182,2,0x5F3D55C6
0.045440,4.691159,4.790030,4.691156,2,0x5F3657A5
0.257926,1.969032,1.915462,1.969029,2,0x5F373548
0.155868,2.532919,2.592344,2.532917,2,0x5F35B6E7
1.934032,0.719065,0.745169,0.719061,2,0x5F3A8A8E
0.912298,1.046964,0.993538,1.046941,2,0x5F331EA7
1.394758,0.846741,0.843067,0.846717,1,0x5F3116F4
0.746025,1.157772,1.208137,1.157758,2,0x5F3A21FD
0.014073,8.429673,8.300802,8.429671,2,0x5F3818C0
0.063048,3.982571,3.864805,3.982561,2,0x5F37E8AD
1.152462,0.931508,0.933744,0.931500,1,0x5F38CBCB
0.013454,8.621455,9.037194,8.621293,2,0x5F3ECE9D
0.024017,6.452675,6.514005,6.451798,1,0x5F32D27A
0.603528,1.287215,1.388810,1.287038,2,0x5F3F04EE
1.567341,0.798764,0.812236,0.798421,1,0x5F343DFF
0.027904,5.986458,6.352345,5.986166,2,0x5F3D9170
0.145845,2.618506,2.828499,2.618122,2,0x5F3FB262
0.048917,4.521355,4.680908,4.521330,2,0x5F39F8C6
0.015559,8.016973,7.885875,8.016971,2,0x5F3BCE7C
0.153643,2.551199,2.712012,2.551058,2,0x5F3C3BD5
0.045815,4.671903,5.023036,4.671376,2,0x5F3E9139
0.017090,7.649506,7.544521,7.649506,2,0x5F376C84
0.043386,4.800927,4.857149,4.799935,1,0x5F344888
0.343004,1.707460,1.697761,1.707378,1,0x5F311F50
0.031910,5.598051,5.729451,5.598045,2,0x5F38B1AD
0.333032,1.732835,1.717935,1.732643,1,0x5F3126DE
0.148938,2.591174,2.575366,2.591030,1,0x5F311476
0.156320,2.529258,2.538974,2.529202,1,0x5F3287AF
0.018592,7.333955,7.504325,7.333948,2,0x5F3C4A70
0.262845,1.950518,1.966226,1.950328,1,0x5F3EF71F
1.642278,0.780327,0.784545,0.780293,1,0x5F31F308
0.161685,2.486937,2.686345,2.486572,2,0x5F3EB57C
0.064610,3.934128,3.881110,3.933061,1,0x5F3A8D5C
0.350790,1.688404,1.767594,1.688375,2,0x5F3C0DE4
0.176003,2.383633,2.447164,2.383629,2,0x5F36BB75
0.041953,4.882261,4.956707,4.882260,2,0x5F348889
0.227347,2.097276,1.991271,2.097231,2,0x5F3348C1
0.881053,1.065366,1.077586,1.065155,1,0x5F3AB4AC
1.558818,0.800944,0.815102,0.800567,1,0x5F346E35
0.254007,1.984162,1.981178,1.984155,1,0x5F3E9DDC
0.821223,1.103493,1.119260,1.103153,1,0x5F3861BD
0.065741,3.900153,3.714466,3.900087,2,0x5F310B71
0.013755,8.526366,7.980129,8.525903,2,0x5F300C4E
0.072678,3.709347,3.672194,3.708791,1,0x5F35716B
0.059408,4.102786,3.975581,4.102773,2,0x5F381AA3
0.032305,5.563684,5.765096,5.563651,2,0x5F3AA500
0.511523,1.398194,1.399712,1.398191,1,0x5F34A359
0.259364,1.963563,1.919018,1.963561,2,0x5F380818
0.168177,2.438469,2.599479,2.438306,2,0x5F3C7918
0.158846,2.509066,2.702511,2.508752,2,0x5F3E4A30
0.261235,1.956521,1.908341,1.956518,2,0x5F3724CD
0.023247,6.558659,6.720059,6.558651,2,0x5F364324
0.044525,4.739134,4.734290,4.739126,1,0x5F32AF20
1.153711,0.931004,0.932891,0.930998,1,0x5F38A860
